Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:03.1,-38.664703,13.906217,-26.616974,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:03.2,-38.20578,15.027585,-27.202957,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:03.3,-38.063202,15.507522,-26.950043,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:03.4,-37.06427,16.466301,-27.709991,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:03.5,-35.603516,17.332108,-28.275635,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:03.6,-34.076965,18.293106,-28.066589,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:03.7,-32.944885,18.988066,-27.743103,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:03.8,-31.980408,18.342945,-27.949799,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:03.9,-32.604095,17.440472,-26.787308,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:04.0,-31.645782,15.854477,-26.727036,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:04.1,-31.045013,12.792113,-27.135956,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:04.2,-30.721771,11.113564,-27.987701,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:04.3,-30.566162,10.056652,-28.223679,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:04.4,-30.094574,8.90398,-28.81131,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:04.5,-30.09848,8.75099,-29.123947,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:04.6,-29.425598,8.258474,-29.253021,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:04.7,-29.924927,8.925308,-28.803818,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:04.8,-30.051636,10.050953,-28.486343,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:04.9,-29.402557,11.126891,-28.350952,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:05.0,-29.612671,12.466103,-28.467834,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:05.1,-29.598267,12.752769,-28.316895,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:05.2,-30.447357,12.256548,-27.58847,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:05.3,-31.040741,11.217716,-28.149918,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:05.4,-31.028931,8.145023,-27.587753,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:05.5,-31.429565,6.023336,-28.255554,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:05.6,-31.164398,5.354567,-29.028793,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:05.7,-30.675201,5.821857,-29.149811,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:05.8,-30.749207,6.023243,-29.454865,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:05.9,-30.60379,7.242872,-29.236893,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:06.0,-29.71994,7.804628,-29.733322,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:06.1,-30.52124,8.782431,-29.493256,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:06.2,-30.147491,9.83754,-30.14679,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:06.3,-30.553101,10.013238,-29.391113,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:06.4,-31.387695,9.991449,-28.495621,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:06.5,-32.078125,8.803017,-28.557159,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:06.6,-31.79538,7.43763,-29.149612,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:06.7,-31.864807,6.233624,-29.243622,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:06.8,-31.330383,6.164656,-29.84198,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:06.9,-31.000214,6.664854,-30.460464,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:07.0,-30.732117,6.41979,-30.781082,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:07.1,-30.990143,7.515978,-30.003906,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:07.2,-30.112549,8.860818,-31.251587,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:07.3,-30.380341,9.552338,-30.6492,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:07.4,-29.972351,10.503668,-31.001083,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:07.5,-30.170349,11.037385,-30.761444,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:07.6,-31.296539,12.090715,-29.6987,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:07.7,-31.944183,10.771257,-29.5466,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:07.8,-31.651703,9.472932,-29.772858,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:07.9,-31.693604,7.956072,-30.265594,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:08.0,-31.108032,7.025297,-31.185181,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:08.1,-30.938965,7.797201,-31.592972,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:08.2,-30.998535,8.559298,-31.632599,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:08.3,-31.162262,10.345772,-31.971634,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:08.4,-30.531525,10.825101,-32.79425,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:08.5,-30.73764,10.927397,-32.415375,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:08.6,-30.734253,11.613733,-32.572037,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:08.7,-31.140442,12.057034,-32.199692,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:08.8,-31.960175,13.330522,-31.443497,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:08.9,-31.824615,13.762795,-31.384781,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:09.0,-32.366364,11.960106,-31.909164,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:09.1,-32.51532,9.984519,-32.979126,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:09.2,-32.034851,9.390592,-33.636108,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:09.3,-31.858887,9.063324,-34.029739,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:09.4,-31.233917,9.258068,-34.96698,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:09.5,-30.630707,8.59927,-35.576599,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:09.6,-31.617676,6.526443,-35.392746,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:09.7,-31.527039,5.817682,-35.788406,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:09.8,-30.98941,4.618162,-36.045395,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:09.9,-31.373505,2.697245,-35.600571,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:10.0,-32.674133,0.298807,-34.695892,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,38:10.1,-33.273895,-1.257183,-33.717392,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:13.6,-37.455292,12.449113,-27.098419,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:13.7,-37.49942,12.290038,-26.847641,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:13.8,-37.696442,12.469775,-25.59407,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:13.9,-37.470581,11.940026,-25.543427,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:14.0,-37.583466,11.725775,-25.165878,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:14.1,-37.991699,12.088863,-23.158432,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:14.2,-37.255035,13.378459,-22.643448,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:14.3,-36.090485,15.347389,-22.805191,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:14.4,-34.554993,16.178297,-23.591324,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:14.5,-33.352112,15.250313,-25.647369,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:14.6,-32.151276,14.531422,-25.880905,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:14.7,-31.328186,14.27982,-26.755554,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:14.8,-31.758423,13.140244,-26.158157,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:14.9,-30.943054,14.175471,-26.575912,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:15.0,-30.713898,14.802489,-26.556152,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:15.1,-30.635223,15.515514,-26.624359,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:15.2,-31.124542,14.70433,-25.844269,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:15.3,-32.110626,13.512901,-25.907852,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:15.4,-32.188049,11.038473,-26.027039,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:15.5,-32.924774,8.815867,-25.819244,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:15.6,-32.716705,6.470045,-26.111832,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:15.7,-32.166412,6.048698,-26.728302,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:15.8,-32.206207,6.427368,-27.075867,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:15.9,-32.287415,7.889753,-26.913193,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:16.0,-32.941772,7.677599,-25.928345,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:16.1,-32.794891,8.458364,-26.768921,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:16.2,-32.556885,9.071255,-27.029388,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:16.3,-32.157227,10.064125,-27.652054,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:16.4,-32.580536,9.601349,-27.438675,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:16.5,-32.77536,9.55254,-26.684601,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:16.6,-33.370422,7.321848,-27.465195,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:16.7,-32.930878,5.14576,-27.376602,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:16.8,-33.204071,2.970757,-26.999496,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:16.9,-32.690338,1.233261,-27.815872,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:17.0,-32.10553,1.58983,-29.063019,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:17.1,-32.033539,3.432487,-28.990158,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:17.2,-32.477814,4.904428,-28.273422,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:17.3,-32.742615,5.087793,-28.591995,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:17.4,-33.031464,6.203176,-28.216507,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:17.5,-32.730072,6.878523,-29.048843,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:17.6,-33.029358,7.415644,-28.385468,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:17.7,-33.872406,8.149115,-27.06604,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:17.8,-33.514008,7.254723,-28.070267,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:17.9,-33.430542,6.204536,-28.251129,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:18.0,-33.667542,4.917803,-28.307465,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:18.1,-32.686432,4.845316,-28.352036,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:18.2,-32.631927,5.656496,-29.63472,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:18.3,-32.44281,4.730841,-29.625031,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:18.4,-32.687897,7.027357,-29.237427,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:18.5,-32.599365,7.242622,-29.928238,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:18.6,-32.611298,8.341499,-29.581451,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:18.7,-32.722992,9.398506,-29.072784,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:18.8,-32.597687,9.702882,-29.129425,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:18.9,-33.118469,10.547831,-29.069016,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:19.0,-33.1409,10.871287,-29.04335,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:19.1,-33.315918,8.735699,-29.486557,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:19.2,-33.380127,6.877615,-29.918549,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:19.3,-33.547394,5.580679,-30.086716,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:19.4,-33.489319,5.437943,-31.352219,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:19.5,-33.008789,6.686577,-31.106781,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:19.6,-32.760773,8.21875,-32.125443,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:19.7,-32.428101,6.035362,-32.653564,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:19.8,-33.42627,6.883398,-32.301849,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:19.9,-33.342682,7.333113,-32.181656,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:20.0,-33.070068,7.980192,-33.028061,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:20.1,-33.522858,7.863176,-32.544647,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:20.2,-34.681152,8.073164,-31.445969,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:20.3,-34.970306,7.784515,-31.912491,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:20.4,-35.588959,6.780062,-31.137512,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:20.5,-35.617981,5.656525,-30.912796,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,39:20.6,-35.958191,5.567711,-31.64389,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:15.0,-37.912842,14.784531,-28.005737,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:15.1,-38.148468,14.832116,-27.436554,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:15.2,-37.878174,15.187951,-27.906204,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:15.3,-37.802246,15.353563,-28.081284,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:15.4,-36.832611,15.97009,-28.60675,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:15.5,-36.300171,16.524162,-29.400803,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:15.6,-35.367401,17.009792,-29.180588,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:15.7,-34.914703,17.195936,-29.328171,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:15.8,-33.401855,17.494371,-28.61734,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:15.9,-32.852112,16.905037,-28.132935,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:16.0,-32.317841,17.026867,-27.527267,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:16.1,-32.717407,16.435879,-25.863342,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:16.2,-32.935211,16.107265,-25.224167,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:16.3,-32.693054,13.94722,-24.808411,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:16.4,-32.36557,10.79532,-25.428268,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:16.5,-32.035614,9.071901,-26.882767,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:16.6,-31.097321,8.865957,-27.041,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:16.7,-30.582458,8.566854,-28.044434,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:16.8,-30.430359,9.152478,-28.667572,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:16.9,-30.197632,10.220216,-28.194,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:17.0,-30.231079,9.932831,-28.310959,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:17.1,-30.570679,9.408757,-28.033066,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:17.2,-30.71051,8.970038,-28.129684,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:17.3,-31.109528,9.098894,-27.495163,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:17.4,-32.04483,8.392605,-27.480637,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:17.5,-32.528961,8.61385,-27.018417,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:17.6,-32.490204,7.841106,-27.258545,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:17.7,-32.67923,5.864063,-26.927414,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:17.8,-31.499084,4.725761,-28.396515,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:17.9,-31.124207,4.221724,-28.77034,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:18.0,-31.595764,4.557417,-29.641968,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:18.1,-30.785004,5.506311,-30.03624,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:18.2,-30.671356,6.344307,-29.554001,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:18.3,-31.180603,6.196236,-29.834412,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:18.4,-31.782379,6.902578,-28.96405,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:18.5,-32.292023,7.112055,-28.874054,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:18.6,-32.342377,6.586506,-28.41655,
wf1-2_E_meg,"""walk forward from point 1 to point 2: walk east""",1,40:18.7,-33.01416,6.617363,-27.945587,
