Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:08.8,-61.782731,-19.391021,2.838758
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:08.9,-58.417217,-19.616652,2.330983
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:09.0,-56.142316,-18.440946,1.746669
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:06.1,63.352007,-11.536158,1.677725
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:06.2,62.963581,-11.513147,1.929626
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:06.3,62.435268,-11.467324,2.231702
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:06.4,61.790421,-11.638959,2.838674
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:06.5,60.747067,-11.228889,3.534639
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:06.6,59.44016,-10.689891,4.220307
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:06.7,57.798736,-10.117612,4.075871
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:06.8,56.555257,-9.60014,3.184377
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:06.9,55.575786,-9.053259,2.466519
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:07.0,55.000039,-7.84774,2.433076
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:07.1,54.512052,-6.413026,2.085566
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:07.2,55.65455,-8.980389,2.502829
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:07.3,56.546134,-10.10164,3.640332
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:07.4,57.393757,-10.777624,3.281035
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:07.5,58.198395,-10.59651,3.50446
